district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Suryabinayak,2024-01-19,4,1,0,0,,4,winter,suburban,1092.7
Changunarayan,2024-01-19,4,1,0,0,,4,winter,rural,675.1
Nagarkot,2024-01-19,4,1,0,0,,4,winter,rural,307.2
Kathmandu-Core,2024-01-20,5,1,1,0,,5,winter,commercial,3095.6
Baneshwor,2024-01-20,5,1,1,0,,5,winter,commercial,2646.1
Koteshwor,2024-01-20,5,1,1,0,,5,winter,commercial,2052.1
Balaju,2024-01-20,5,1,1,0,,5,winter,residential,2133.3
Maharajgunj,2024-01-20,5,1,1,0,,5,winter,residential,1799.6
Budhanilkantha,2024-01-20,5,1,1,0,,5,winter,suburban,1209.4
Tokha,2024-01-20,5,1,1,0,,5,winter,suburban,1030.6
Chandragiri,2024-01-20,5,1,1,0,,5,winter,rural,694.7
Lalitpur,2024-01-20,5,1,1,0,,5,winter,commercial,3429.0
Satdobato,2024-01-20,5,1,1,0,,5,winter,commercial,2312.0
Kirtipur,2024-01-20,5,1,1,0,,5,winter,residential,1734.4
Imadol,2024-01-20,5,1,1,0,,5,winter,residential,1799.5
Lubhu,2024-01-20,5,1,1,0,,5,winter,suburban,736.2
Godawari,2024-01-20,5,1,1,0,,5,winter,rural,631.2
Dakshinkali,2024-01-20,5,1,1,0,,5,winter,rural,513.7
Bhaktapur,2024-01-20,5,1,1,0,,5,winter,commercial,2989.6
Madhyapur Thimi,2024-01-20,5,1,1,0,,5,winter,residential,1644.5
Suryabinayak,2024-01-20,5,1,1,0,,5,winter,suburban,1288.9
Changunarayan,2024-01-20,5,1,1,0,,5,winter,rural,585.8
Nagarkot,2024-01-20,5,1,1,0,,5,winter,rural,470.3
Kathmandu-Core,2024-01-21,6,1,1,0,,6,winter,commercial,2783.8
Baneshwor,2024-01-21,6,1,1,0,,6,winter,commercial,2646.1
Koteshwor,2024-01-21,6,1,1,0,,6,winter,commercial,2755.7
Balaju,2024-01-21,6,1,1,0,,6,winter,residential,2289.8
Maharajgunj,2024-01-21,6,1,1,0,,6,winter,residential,1873.1
Budhanilkantha,2024-01-21,6,1,1,0,,6,winter,suburban,1276.8
Tokha,2024-01-21,6,1,1,0,,6,winter,suburban,863.2
Chandragiri,2024-01-21,6,1,1,0,,6,winter,rural,557.3
Lalitpur,2024-01-21,6,1,1,0,,6,winter,commercial,3122.4
Satdobato,2024-01-21,6,1,1,0,,6,winter,commercial,2637.3
Kirtipur,2024-01-21,6,1,1,0,,6,winter,residential,2110.0
Imadol,2024-01-21,6,1,1,0,,6,winter,residential,1469.9
Lubhu,2024-01-21,6,1,1,0,,6,winter,suburban,713.8
Godawari,2024-01-21,6,1,1,0,,6,winter,rural,596.8
Dakshinkali,2024-01-21,6,1,1,0,,6,winter,rural,467.9
Bhaktapur,2024-01-21,6,1,1,0,,6,winter,commercial,2883.5
Madhyapur Thimi,2024-01-21,6,1,1,0,,6,winter,residential,2455.3
Suryabinayak,2024-01-21,6,1,1,0,,6,winter,suburban,1124.2
Changunarayan,2024-01-21,6,1,1,0,,6,winter,rural,678.1
Nagarkot,2024-01-21,6,1,1,0,,6,winter,rural,412.8
Kathmandu-Core,2024-01-22,0,1,0,0,,7,winter,commercial,4798.9
Baneshwor,2024-01-22,0,1,0,0,,7,winter,commercial,3726.4
Koteshwor,2024-01-22,0,1,0,0,,7,winter,commercial,2820.2
Balaju,2024-01-22,0,1,0,0,,7,winter,residential,2100.3
Maharajgunj,2024-01-22,0,1,0,0,,7,winter,residential,1842.4
Budhanilkantha,2024-01-22,0,1,0,0,,7,winter,suburban,1194.5
Tokha,2024-01-22,0,1,0,0,,7,winter,suburban,756.0
Chandragiri,2024-01-22,0,1,0,0,,7,winter,rural,555.2
Lalitpur,2024-01-22,0,1,0,0,,7,winter,commercial,3661.7
Satdobato,2024-01-22,0,1,0,0,,7,winter,commercial,2023.7
Kirtipur,2024-01-22,0,1,0,0,,7,winter,residential,1320.5
Imadol,2024-01-22,0,1,0,0,,7,winter,residential,1033.2
Lubhu,2024-01-22,0,1,0,0,,7,winter,suburban,744.6
Godawari,2024-01-22,0,1,0,0,,7,winter,rural,464.3
Dakshinkali,2024-01-22,0,1,0,0,,7,winter,rural,403.7
Bhaktapur,2024-01-22,0,1,0,0,,7,winter,commercial,2760.3
Madhyapur Thimi,2024-01-22,0,1,0,0,,7,winter,residential,2044.2
Suryabinayak,2024-01-22,0,1,0,0,,7,winter,suburban,784.7
Changunarayan,2024-01-22,0,1,0,0,,7,winter,rural,374.1
Nagarkot,2024-01-22,0,1,0,0,,7,winter,rural,297.3
Kathmandu-Core,2024-01-23,1,1,0,0,,7,winter,commercial,4236.7
Baneshwor,2024-01-23,1,1,0,0,,7,winter,commercial,3227.3
Koteshwor,2024-01-23,1,1,0,0,,7,winter,commercial,2300.8
Balaju,2024-01-23,1,1,0,0,,7,winter,residential,1958.8
Maharajgunj,2024-01-23,1,1,0,0,,7,winter,residential,1518.2
Budhanilkantha,2024-01-23,1,1,0,0,,7,winter,suburban,1166.8
Tokha,2024-01-23,1,1,0,0,,7,winter,suburban,939.6
Chandragiri,2024-01-23,1,1,0,0,,7,winter,rural,479.1
Lalitpur,2024-01-23,1,1,0,0,,7,winter,commercial,3209.1
Satdobato,2024-01-23,1,1,0,0,,7,winter,commercial,2356.8
Kirtipur,2024-01-23,1,1,0,0,,7,winter,residential,1607.8
Imadol,2024-01-23,1,1,0,0,,7,winter,residential,1605.0
Lubhu,2024-01-23,1,1,0,0,,7,winter,suburban,714.2
Godawari,2024-01-23,1,1,0,0,,7,winter,rural,477.2
Dakshinkali,2024-01-23,1,1,0,0,,7,winter,rural,337.1
Bhaktapur,2024-01-23,1,1,0,0,,7,winter,commercial,2606.0
Madhyapur Thimi,2024-01-23,1,1,0,0,,7,winter,residential,1776.9
Suryabinayak,2024-01-23,1,1,0,0,,7,winter,suburban,867.0
Changunarayan,2024-01-23,1,1,0,0,,7,winter,rural,462.1
Nagarkot,2024-01-23,1,1,0,0,,7,winter,rural,269.7
Kathmandu-Core,2024-01-24,2,1,0,0,,6,winter,commercial,5004.9
Baneshwor,2024-01-24,2,1,0,0,,6,winter,commercial,3253.7
Koteshwor,2024-01-24,2,1,0,0,,6,winter,commercial,2803.1
Balaju,2024-01-24,2,1,0,0,,6,winter,residential,2030.8
Maharajgunj,2024-01-24,2,1,0,0,,6,winter,residential,1775.7
Budhanilkantha,2024-01-24,2,1,0,0,,6,winter,suburban,1051.4
Tokha,2024-01-24,2,1,0,0,,6,winter,suburban,966.3
Chandragiri,2024-01-24,2,1,0,0,,6,winter,rural,589.1
Lalitpur,2024-01-24,2,1,0,0,,6,winter,commercial,3202.3
Satdobato,2024-01-24,2,1,0,0,,6,winter,commercial,2513.4
Kirtipur,2024-01-24,2,1,0,0,,6,winter,residential,1566.5
Imadol,2024-01-24,2,1,0,0,,6,winter,residential,1042.2
Lubhu,2024-01-24,2,1,0,0,,6,winter,suburban,662.7
Godawari,2024-01-24,2,1,0,0,,6,winter,rural,523.8
Dakshinkali,2024-01-24,2,1,0,0,,6,winter,rural,431.1
Bhaktapur,2024-01-24,2,1,0,0,,6,winter,commercial,2793.9
Madhyapur Thimi,2024-01-24,2,1,0,0,,6,winter,residential,1924.5
Suryabinayak,2024-01-24,2,1,0,0,,6,winter,suburban,1027.0
Changunarayan,2024-01-24,2,1,0,0,,6,winter,rural,643.5
Nagarkot,2024-01-24,2,1,0,0,,6,winter,rural,357.3
Kathmandu-Core,2024-01-25,3,1,0,0,,5,winter,commercial,3987.8
Baneshwor,2024-01-25,3,1,0,0,,5,winter,commercial,2868.5
Koteshwor,2024-01-25,3,1,0,0,,5,winter,commercial,2470.1
Balaju,2024-01-25,3,1,0,0,,5,winter,residential,2028.3
Maharajgunj,2024-01-25,3,1,0,0,,5,winter,residential,1636.6
Budhanilkantha,2024-01-25,3,1,0,0,,5,winter,suburban,895.7
Tokha,2024-01-25,3,1,0,0,,5,winter,suburban,830.2
Chandragiri,2024-01-25,3,1,0,0,,5,winter,rural,469.9
Lalitpur,2024-01-25,3,1,0,0,,5,winter,commercial,4112.4
Satdobato,2024-01-25,3,1,0,0,,5,winter,commercial,2985.7
Kirtipur,2024-01-25,3,1,0,0,,5,winter,residential,1618.5
Imadol,2024-01-25,3,1,0,0,,5,winter,residential,1695.7
Lubhu,2024-01-25,3,1,0,0,,5,winter,suburban,817.5
Godawari,2024-01-25,3,1,0,0,,5,winter,rural,403.5
Dakshinkali,2024-01-25,3,1,0,0,,5,winter,rural,425.8
Bhaktapur,2024-01-25,3,1,0,0,,5,winter,commercial,3066.2
Madhyapur Thimi,2024-01-25,3,1,0,0,,5,winter,residential,1576.0
Suryabinayak,2024-01-25,3,1,0,0,,5,winter,suburban,967.4
Changunarayan,2024-01-25,3,1,0,0,,5,winter,rural,443.0
Nagarkot,2024-01-25,3,1,0,0,,5,winter,rural,262.7
Kathmandu-Core,2024-01-26,4,1,0,0,,4,winter,commercial,4860.1
Baneshwor,2024-01-26,4,1,0,0,,4,winter,commercial,4301.0
Koteshwor,2024-01-26,4,1,0,0,,4,winter,commercial,2750.2
Balaju,2024-01-26,4,1,0,0,,4,winter,residential,2282.9
Maharajgunj,2024-01-26,4,1,0,0,,4,winter,residential,1792.2
Budhanilkantha,2024-01-26,4,1,0,0,,4,winter,suburban,1098.2
Tokha,2024-01-26,4,1,0,0,,4,winter,suburban,902.9
Chandragiri,2024-01-26,4,1,0,0,,4,winter,rural,522.7
Lalitpur,2024-01-26,4,1,0,0,,4,winter,commercial,3715.1
Satdobato,2024-01-26,4,1,0,0,,4,winter,commercial,2625.2
Kirtipur,2024-01-26,4,1,0,0,,4,winter,residential,1806.4
Imadol,2024-01-26,4,1,0,0,,4,winter,residential,1545.8
Lubhu,2024-01-26,4,1,0,0,,4,winter,suburban,849.7
Godawari,2024-01-26,4,1,0,0,,4,winter,rural,433.1
Dakshinkali,2024-01-26,4,1,0,0,,4,winter,rural,361.9
Bhaktapur,2024-01-26,4,1,0,0,,4,winter,commercial,3392.3
Madhyapur Thimi,2024-01-26,4,1,0,0,,4,winter,residential,2060.9
Suryabinayak,2024-01-26,4,1,0,0,,4,winter,suburban,943.8
Changunarayan,2024-01-26,4,1,0,0,,4,winter,rural,541.0
Nagarkot,2024-01-26,4,1,0,0,,4,winter,rural,370.9
Kathmandu-Core,2024-01-27,5,1,1,0,,3,winter,commercial,2752.9
Baneshwor,2024-01-27,5,1,1,0,,3,winter,commercial,3037.1
Koteshwor,2024-01-27,5,1,1,0,,3,winter,commercial,2535.0
Balaju,2024-01-27,5,1,1,0,,3,winter,residential,2432.9
Maharajgunj,2024-01-27,5,1,1,0,,3,winter,residential,1798.6
Budhanilkantha,2024-01-27,5,1,1,0,,3,winter,suburban,930.7
Tokha,2024-01-27,5,1,1,0,,3,winter,suburban,796.6
Chandragiri,2024-01-27,5,1,1,0,,3,winter,rural,570.3
Lalitpur,2024-01-27,5,1,1,0,,3,winter,commercial,3173.9
Satdobato,2024-01-27,5,1,1,0,,3,winter,commercial,2214.4
Kirtipur,2024-01-27,5,1,1,0,,3,winter,residential,2093.0
Imadol,2024-01-27,5,1,1,0,,3,winter,residential,1360.4
Lubhu,2024-01-27,5,1,1,0,,3,winter,suburban,867.9
Godawari,2024-01-27,5,1,1,0,,3,winter,rural,442.3
Dakshinkali,2024-01-27,5,1,1,0,,3,winter,rural,414.8
Bhaktapur,2024-01-27,5,1,1,0,,3,winter,commercial,3186.0
Madhyapur Thimi,2024-01-27,5,1,1,0,,3,winter,residential,1856.3
Suryabinayak,2024-01-27,5,1,1,0,,3,winter,suburban,1057.6
Changunarayan,2024-01-27,5,1,1,0,,3,winter,rural,665.7
Nagarkot,2024-01-27,5,1,1,0,,3,winter,rural,381.2
Kathmandu-Core,2024-01-28,6,1,1,0,,2,winter,commercial,3787.7
Baneshwor,2024-01-28,6,1,1,0,,2,winter,commercial,2464.7
Koteshwor,2024-01-28,6,1,1,0,,2,winter,commercial,2929.1
Balaju,2024-01-28,6,1,1,0,,2,winter,residential,2670.9
Maharajgunj,2024-01-28,6,1,1,0,,2,winter,residential,1392.7
Budhanilkantha,2024-01-28,6,1,1,0,,2,winter,suburban,1074.4
Tokha,2024-01-28,6,1,1,0,,2,winter,suburban,1058.6
Chandragiri,2024-01-28,6,1,1,0,,2,winter,rural,553.2
Lalitpur,2024-01-28,6,1,1,0,,2,winter,commercial,3215.1
Satdobato,2024-01-28,6,1,1,0,,2,winter,commercial,2304.0
Kirtipur,2024-01-28,6,1,1,0,,2,winter,residential,1964.2
Imadol,2024-01-28,6,1,1,0,,2,winter,residential,1667.5
Lubhu,2024-01-28,6,1,1,0,,2,winter,suburban,997.4
Godawari,2024-01-28,6,1,1,0,,2,winter,rural,533.3
Dakshinkali,2024-01-28,6,1,1,0,,2,winter,rural,468.2
Bhaktapur,2024-01-28,6,1,1,0,,2,winter,commercial,3011.4
Madhyapur Thimi,2024-01-28,6,1,1,0,,2,winter,residential,1948.9
Suryabinayak,2024-01-28,6,1,1,0,,2,winter,suburban,1051.2
Changunarayan,2024-01-28,6,1,1,0,,2,winter,rural,622.1
Nagarkot,2024-01-28,6,1,1,0,,2,winter,rural,388.8
Kathmandu-Core,2024-01-29,0,1,0,0,,1,winter,commercial,3981.3
Baneshwor,2024-01-29,0,1,0,0,,1,winter,commercial,3844.6
Koteshwor,2024-01-29,0,1,0,0,,1,winter,commercial,3210.9
Balaju,2024-01-29,0,1,0,0,,1,winter,residential,1807.4
Maharajgunj,2024-01-29,0,1,0,0,,1,winter,residential,1956.5
Budhanilkantha,2024-01-29,0,1,0,0,,1,winter,suburban,975.8
Tokha,2024-01-29,0,1,0,0,,1,winter,suburban,645.9
Chandragiri,2024-01-29,0,1,0,0,,1,winter,rural,450.9
Lalitpur,2024-01-29,0,1,0,0,,1,winter,commercial,2519.6
Satdobato,2024-01-29,0,1,0,0,,1,winter,commercial,2456.8
Kirtipur,2024-01-29,0,1,0,0,,1,winter,residential,1542.4
Imadol,2024-01-29,0,1,0,0,,1,winter,residential,1643.2
Lubhu,2024-01-29,0,1,0,0,,1,winter,suburban,799.7
Godawari,2024-01-29,0,1,0,0,,1,winter,rural,416.3
Dakshinkali,2024-01-29,0,1,0,0,,1,winter,rural,376.0
Bhaktapur,2024-01-29,0,1,0,0,,1,winter,commercial,2010.0
Madhyapur Thimi,2024-01-29,0,1,0,0,,1,winter,residential,1758.3
Suryabinayak,2024-01-29,0,1,0,0,,1,winter,suburban,1027.5
Changunarayan,2024-01-29,0,1,0,0,,1,winter,rural,386.8
Nagarkot,2024-01-29,0,1,0,0,,1,winter,rural,340.3
Kathmandu-Core,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,5057.4
Baneshwor,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,3694.2
Koteshwor,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,3950.8
Balaju,2024-01-30,1,1,0,1,Martyrs Day,0,winter,residential,3023.4
Maharajgunj,2024-01-30,1,1,0,1,Martyrs Day,0,winter,residential,2207.1
Budhanilkantha,2024-01-30,1,1,0,1,Martyrs Day,0,winter,suburban,1334.6
Tokha,2024-01-30,1,1,0,1,Martyrs Day,0,winter,suburban,1020.5
Chandragiri,2024-01-30,1,1,0,1,Martyrs Day,0,winter,rural,581.9
Lalitpur,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,4512.9
Satdobato,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,2907.2
Kirtipur,2024-01-30,1,1,0,1,Martyrs Day,0,winter,residential,1960.7
Imadol,2024-01-30,1,1,0,1,Martyrs Day,0,winter,residential,1629.0
Lubhu,2024-01-30,1,1,0,1,Martyrs Day,0,winter,suburban,1027.9
Godawari,2024-01-30,1,1,0,1,Martyrs Day,0,winter,rural,561.6
Dakshinkali,2024-01-30,1,1,0,1,Martyrs Day,0,winter,rural,485.8
Bhaktapur,2024-01-30,1,1,0,1,Martyrs Day,0,winter,commercial,3244.5
Madhyapur Thimi,2024-01-30,1,1,0,1,Martyrs Day,0,winter,residential,2090.0
Suryabinayak,2024-01-30,1,1,0,1,Martyrs Day,0,winter,suburban,1048.5
Changunarayan,2024-01-30,1,1,0,1,Martyrs Day,0,winter,rural,562.3
Nagarkot,2024-01-30,1,1,0,1,Martyrs Day,0,winter,rural,395.1
Kathmandu-Core,2024-01-31,2,1,0,0,,1,winter,commercial,4417.9
Baneshwor,2024-01-31,2,1,0,0,,1,winter,commercial,2881.5
Koteshwor,2024-01-31,2,1,0,0,,1,winter,commercial,3379.3
Balaju,2024-01-31,2,1,0,0,,1,winter,residential,2302.1
Maharajgunj,2024-01-31,2,1,0,0,,1,winter,residential,1889.3
Budhanilkantha,2024-01-31,2,1,0,0,,1,winter,suburban,1323.2
Tokha,2024-01-31,2,1,0,0,,1,winter,suburban,816.4
Chandragiri,2024-01-31,2,1,0,0,,1,winter,rural,459.3
Lalitpur,2024-01-31,2,1,0,0,,1,winter,commercial,2690.0
Satdobato,2024-01-31,2,1,0,0,,1,winter,commercial,3184.7
Kirtipur,2024-01-31,2,1,0,0,,1,winter,residential,1747.2
Imadol,2024-01-31,2,1,0,0,,1,winter,residential,1430.4
Lubhu,2024-01-31,2,1,0,0,,1,winter,suburban,837.2
Godawari,2024-01-31,2,1,0,0,,1,winter,rural,389.2
Dakshinkali,2024-01-31,2,1,0,0,,1,winter,rural,465.7
Bhaktapur,2024-01-31,2,1,0,0,,1,winter,commercial,2924.7
Madhyapur Thimi,2024-01-31,2,1,0,0,,1,winter,residential,1823.6
Suryabinayak,2024-01-31,2,1,0,0,,1,winter,suburban,1076.2
Changunarayan,2024-01-31,2,1,0,0,,1,winter,rural,523.6
Nagarkot,2024-01-31,2,1,0,0,,1,winter,rural,323.5
Kathmandu-Core,2024-02-01,3,2,0,0,,2,winter,commercial,3747.3
Baneshwor,2024-02-01,3,2,0,0,,2,winter,commercial,3499.4
Koteshwor,2024-02-01,3,2,0,0,,2,winter,commercial,3834.4
Balaju,2024-02-01,3,2,0,0,,2,winter,residential,2350.8
Maharajgunj,2024-02-01,3,2,0,0,,2,winter,residential,2191.8
Budhanilkantha,2024-02-01,3,2,0,0,,2,winter,suburban,1036.3
Tokha,2024-02-01,3,2,0,0,,2,winter,suburban,810.7
Chandragiri,2024-02-01,3,2,0,0,,2,winter,rural,543.7
Lalitpur,2024-02-01,3,2,0,0,,2,winter,commercial,3519.4
Satdobato,2024-02-01,3,2,0,0,,2,winter,commercial,3122.4
Kirtipur,2024-02-01,3,2,0,0,,2,winter,residential,1319.7
Imadol,2024-02-01,3,2,0,0,,2,winter,residential,1742.2
Lubhu,2024-02-01,3,2,0,0,,2,winter,suburban,812.3
Godawari,2024-02-01,3,2,0,0,,2,winter,rural,436.4
Dakshinkali,2024-02-01,3,2,0,0,,2,winter,rural,323.3
Bhaktapur,2024-02-01,3,2,0,0,,2,winter,commercial,2359.4
Madhyapur Thimi,2024-02-01,3,2,0,0,,2,winter,residential,2021.8
Suryabinayak,2024-02-01,3,2,0,0,,2,winter,suburban,1020.9
Changunarayan,2024-02-01,3,2,0,0,,2,winter,rural,427.7
Nagarkot,2024-02-01,3,2,0,0,,2,winter,rural,272.0
Kathmandu-Core,2024-02-02,4,2,0,0,,3,winter,commercial,4291.0
Baneshwor,2024-02-02,4,2,0,0,,3,winter,commercial,4293.4
Koteshwor,2024-02-02,4,2,0,0,,3,winter,commercial,3273.0
Balaju,2024-02-02,4,2,0,0,,3,winter,residential,1791.6
Maharajgunj,2024-02-02,4,2,0,0,,3,winter,residential,1928.6
Budhanilkantha,2024-02-02,4,2,0,0,,3,winter,suburban,1153.3
Tokha,2024-02-02,4,2,0,0,,3,winter,suburban,695.5
Chandragiri,2024-02-02,4,2,0,0,,3,winter,rural,592.3
Lalitpur,2024-02-02,4,2,0,0,,3,winter,commercial,3671.0
Satdobato,2024-02-02,4,2,0,0,,3,winter,commercial,3229.8
Kirtipur,2024-02-02,4,2,0,0,,3,winter,residential,2185.3
Imadol,2024-02-02,4,2,0,0,,3,winter,residential,1804.7
Lubhu,2024-02-02,4,2,0,0,,3,winter,suburban,865.4
Godawari,2024-02-02,4,2,0,0,,3,winter,rural,430.8
Dakshinkali,2024-02-02,4,2,0,0,,3,winter,rural,516.7
Bhaktapur,2024-02-02,4,2,0,0,,3,winter,commercial,3202.1
Madhyapur Thimi,2024-02-02,4,2,0,0,,3,winter,residential,1990.5
Suryabinayak,2024-02-02,4,2,0,0,,3,winter,suburban,1089.8
Changunarayan,2024-02-02,4,2,0,0,,3,winter,rural,559.5
Nagarkot,2024-02-02,4,2,0,0,,3,winter,rural,341.7
Kathmandu-Core,2024-02-03,5,2,1,0,,4,winter,commercial,3276.8
Baneshwor,2024-02-03,5,2,1,0,,4,winter,commercial,2723.3
Koteshwor,2024-02-03,5,2,1,0,,4,winter,commercial,2804.1
Balaju,2024-02-03,5,2,1,0,,4,winter,residential,2175.8
Maharajgunj,2024-02-03,5,2,1,0,,4,winter,residential,1850.9
Budhanilkantha,2024-02-03,5,2,1,0,,4,winter,suburban,1229.9
Tokha,2024-02-03,5,2,1,0,,4,winter,suburban,981.0
Chandragiri,2024-02-03,5,2,1,0,,4,winter,rural,684.2
Lalitpur,2024-02-03,5,2,1,0,,4,winter,commercial,2202.5
Satdobato,2024-02-03,5,2,1,0,,4,winter,commercial,2871.8
Kirtipur,2024-02-03,5,2,1,0,,4,winter,residential,2284.3
Imadol,2024-02-03,5,2,1,0,,4,winter,residential,1304.8
Lubhu,2024-02-03,5,2,1,0,,4,winter,suburban,857.5
Godawari,2024-02-03,5,2,1,0,,4,winter,rural,505.4
Dakshinkali,2024-02-03,5,2,1,0,,4,winter,rural,382.3
Bhaktapur,2024-02-03,5,2,1,0,,4,winter,commercial,2936.1
Madhyapur Thimi,2024-02-03,5,2,1,0,,4,winter,residential,1834.0
Suryabinayak,2024-02-03,5,2,1,0,,4,winter,suburban,1371.8
Changunarayan,2024-02-03,5,2,1,0,,4,winter,rural,675.4
Nagarkot,2024-02-03,5,2,1,0,,4,winter,rural,482.5
Kathmandu-Core,2024-02-04,6,2,1,0,,5,winter,commercial,3823.7
Baneshwor,2024-02-04,6,2,1,0,,5,winter,commercial,2519.7
Koteshwor,2024-02-04,6,2,1,0,,5,winter,commercial,2638.0
Balaju,2024-02-04,6,2,1,0,,5,winter,residential,2464.3
Maharajgunj,2024-02-04,6,2,1,0,,5,winter,residential,1727.2
Budhanilkantha,2024-02-04,6,2,1,0,,5,winter,suburban,1318.3
Tokha,2024-02-04,6,2,1,0,,5,winter,suburban,982.8
Chandragiri,2024-02-04,6,2,1,0,,5,winter,rural,553.5
Lalitpur,2024-02-04,6,2,1,0,,5,winter,commercial,3414.8
Satdobato,2024-02-04,6,2,1,0,,5,winter,commercial,2674.6
Kirtipur,2024-02-04,6,2,1,0,,5,winter,residential,1901.1
Imadol,2024-02-04,6,2,1,0,,5,winter,residential,1978.6
Lubhu,2024-02-04,6,2,1,0,,5,winter,suburban,778.2
Godawari,2024-02-04,6,2,1,0,,5,winter,rural,568.1
Dakshinkali,2024-02-04,6,2,1,0,,5,winter,rural,492.7
Bhaktapur,2024-02-04,6,2,1,0,,5,winter,commercial,3118.1
Madhyapur Thimi,2024-02-04,6,2,1,0,,5,winter,residential,2198.8
Suryabinayak,2024-02-04,6,2,1,0,,5,winter,suburban,963.3
Changunarayan,2024-02-04,6,2,1,0,,5,winter,rural,674.5
Nagarkot,2024-02-04,6,2,1,0,,5,winter,rural,409.3
Kathmandu-Core,2024-02-05,0,2,0,0,,6,winter,commercial,3686.3
Baneshwor,2024-02-05,0,2,0,0,,6,winter,commercial,3542.5
Koteshwor,2024-02-05,0,2,0,0,,6,winter,commercial,2720.4
Balaju,2024-02-05,0,2,0,0,,6,winter,residential,1597.8
Maharajgunj,2024-02-05,0,2,0,0,,6,winter,residential,1421.5
Budhanilkantha,2024-02-05,0,2,0,0,,6,winter,suburban,1125.1
Tokha,2024-02-05,0,2,0,0,,6,winter,suburban,739.7
Chandragiri,2024-02-05,0,2,0,0,,6,winter,rural,634.8
Lalitpur,2024-02-05,0,2,0,0,,6,winter,commercial,2491.5
Satdobato,2024-02-05,0,2,0,0,,6,winter,commercial,3155.8
Kirtipur,2024-02-05,0,2,0,0,,6,winter,residential,1613.0
Imadol,2024-02-05,0,2,0,0,,6,winter,residential,1382.2
Lubhu,2024-02-05,0,2,0,0,,6,winter,suburban,735.2
Godawari,2024-02-05,0,2,0,0,,6,winter,rural,457.9
Dakshinkali,2024-02-05,0,2,0,0,,6,winter,rural,348.0
Bhaktapur,2024-02-05,0,2,0,0,,6,winter,commercial,3167.1
Madhyapur Thimi,2024-02-05,0,2,0,0,,6,winter,residential,1772.0
Suryabinayak,2024-02-05,0,2,0,0,,6,winter,suburban,978.7
Changunarayan,2024-02-05,0,2,0,0,,6,winter,rural,459.7
Nagarkot,2024-02-05,0,2,0,0,,6,winter,rural,303.8
Kathmandu-Core,2024-02-06,1,2,0,0,,7,winter,commercial,4292.9
Baneshwor,2024-02-06,1,2,0,0,,7,winter,commercial,2632.3
Koteshwor,2024-02-06,1,2,0,0,,7,winter,commercial,2621.9
Balaju,2024-02-06,1,2,0,0,,7,winter,residential,2204.5
Maharajgunj,2024-02-06,1,2,0,0,,7,winter,residential,1877.7
Budhanilkantha,2024-02-06,1,2,0,0,,7,winter,suburban,1079.6
Tokha,2024-02-06,1,2,0,0,,7,winter,suburban,922.0
Chandragiri,2024-02-06,1,2,0,0,,7,winter,rural,575.0
Lalitpur,2024-02-06,1,2,0,0,,7,winter,commercial,3269.6
Satdobato,2024-02-06,1,2,0,0,,7,winter,commercial,2502.2
Kirtipur,2024-02-06,1,2,0,0,,7,winter,residential,1694.9
Imadol,2024-02-06,1,2,0,0,,7,winter,residential,1299.2
Lubhu,2024-02-06,1,2,0,0,,7,winter,suburban,868.6
Godawari,2024-02-06,1,2,0,0,,7,winter,rural,366.0
Dakshinkali,2024-02-06,1,2,0,0,,7,winter,rural,413.4
Bhaktapur,2024-02-06,1,2,0,0,,7,winter,commercial,3111.0
Madhyapur Thimi,2024-02-06,1,2,0,0,,7,winter,residential,1896.5
Suryabinayak,2024-02-06,1,2,0,0,,7,winter,suburban,1131.3
Changunarayan,2024-02-06,1,2,0,0,,7,winter,rural,607.1
Nagarkot,2024-02-06,1,2,0,0,,7,winter,rural,361.2
Kathmandu-Core,2024-02-07,2,2,0,0,,8,winter,commercial,3225.5
Baneshwor,2024-02-07,2,2,0,0,,8,winter,commercial,2803.4
Koteshwor,2024-02-07,2,2,0,0,,8,winter,commercial,2893.5
Balaju,2024-02-07,2,2,0,0,,8,winter,residential,2030.3
Maharajgunj,2024-02-07,2,2,0,0,,8,winter,residential,1954.3
Budhanilkantha,2024-02-07,2,2,0,0,,8,winter,suburban,1007.9
Tokha,2024-02-07,2,2,0,0,,8,winter,suburban,940.6
Chandragiri,2024-02-07,2,2,0,0,,8,winter,rural,502.0
Lalitpur,2024-02-07,2,2,0,0,,8,winter,commercial,3239.5
Satdobato,2024-02-07,2,2,0,0,,8,winter,commercial,2294.1
Kirtipur,2024-02-07,2,2,0,0,,8,winter,residential,1472.5
Imadol,2024-02-07,2,2,0,0,,8,winter,residential,1233.2
Lubhu,2024-02-07,2,2,0,0,,8,winter,suburban,731.0
Godawari,2024-02-07,2,2,0,0,,8,winter,rural,518.2
Dakshinkali,2024-02-07,2,2,0,0,,8,winter,rural,326.1
Bhaktapur,2024-02-07,2,2,0,0,,8,winter,commercial,3827.2
Madhyapur Thimi,2024-02-07,2,2,0,0,,8,winter,residential,1948.9
